sat_config_name,tle_name,norad_id,horizons_id,epoch_tle,t_obs,delta_t_min,incl_deg,raan_deg,ecc,argp_deg,M_deg,mean_motion_rev_per_day,x_sgp4,y_sgp4,z_sgp4,vx_sgp4,vy_sgp4,vz_sgp4,x_true,y_true,z_true,vx_true,vy_true,vz_true,err_x,err_y,err_z,err_vx,err_vy,err_vz,err_norm,horizons_ok,line1,line2
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T07:33:09.054336+00:00,-115.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,22662.100229685726,-17731.852148124875,-12545.544399137334,-1.6914920028210492,4.0703668099102535,-1.016710698597535,22657.254513955075,-17743.322670194153,-12537.781699561845,-1.6912837746786962,4.070544141945958,-1.0174095732424122,4.845715730651136,11.47052206927765,-7.762699575489023,-0.00020822814235299525,-0.00017733203570458045,0.0006988746448772787,14.673559288167372,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T07:38:09.054336+00:00,-110.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,22140.87171734105,-16499.633263413692,-12843.179853244319,-1.7821751676702573,4.139632222927529,-0.9653004378919566,22136.430793161955,-16511.801930126774,-12835.44836313781,-1.7818966177862408,4.1398140765559095,-0.9660559815388736,4.440924179096328,12.16866671308162,-7.731490106509227,-0.00027854988401654346,-0.00018185362838085695,0.0007555436469169896,15.085562515385137,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T07:43:09.054336+00:00,-105.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,21591.472849697042,-15246.434665401055,-13124.4592007197,-1.8792822201038832,4.210099213977015,-0.9076136651805945,21587.47492830968,-15259.313260293251,-13116.78874228417,-1.8789272733991476,4.210290661815134,-0.9084329535162127,3.9979213873630215,12.878594892195906,-7.670458435530236,-0.00035494670473568135,-0.0001914478381186413,0.0008192883356181735,15.513784658426392,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T07:48:09.054336+00:00,-100.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,21011.88567229251,-13971.935316240924,-13387.370668724116,-1.9834184207390906,4.281488574017453,-0.8427799342177545,21008.372347741493,-13985.534275794746,-13379.794709772535,-1.982980477041178,4.28169599495249,-0.843671022298948,3.5133245510151028,13.59895955382126,-7.575958951580105,-0.00043794369791250176,-0.0002074209350375611,0.0008910880811934252,15.958392913550497,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T07:53:09.054336+00:00,-95.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,20399.902539679282,-12675.914013186213,-13629.620946777395,-2.0952422412744114,4.353409800331935,-0.7697905805443542,20396.918829004295,-12690.241344211494,-13622.177208319014,-2.0947142319731022,4.353641251691059,-0.7707626027947854,2.9837106749873783,14.327331025280728,-7.443738458381631,-0.0005280093013091403,-0.0002314513591237244,0.0009720222504311371,16.419019030892045,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T07:58:09.054336+00:00,-90.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,19753.110447948136,-11358.287772552061,-13848.590506551996,-2.2154627472545494,4.4253265674554365,-0.6874770700700056,19750.705022282735,-11373.348304825076,-13841.321500415412,-2.214837195083566,4.425592218101102,-0.6885403590267221,2.405425665401708,15.06053227301527,-7.269006136584721,-0.0006255521709834788,-0.0002656506456650831,0.0010632889567164794,16.895092636384508,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:03:09.054336+00:00,-85.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,19068.876849563814,-10019.162051187475,-14041.282151058193,-2.344831986330769,4.496511995807331,-0.5944876362094862,19067.102511422232,-10034.957031758511,-14034.235694839186,-2.3441010744997324,4.49682464678902,-0.5956538681641669,1.7743381415821204,15.794980571035921,-7.046456219006359,-0.0007309118310367957,-0.0003126509816890888,0.0011662319546806854,17.38626562337205,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:08:09.054336+00:00,-80.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,18344.33885021934,-8658.8962567944,-14204.262448121139,-2.484129542177308,4.565991051508361,-0.48926346172358864,18343.252328572646,-8675.421455072925,-14197.49241752758,-2.483285392766688,4.566366864334996,-0.4905456887437806,1.0865216466954735,16.52519827852484,-6.770030593559568,-0.0008441494106201652,-0.00037581282663534665,0.0012822270201919284,17.891227505988255,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:13:09.054336+00:00,-75.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,17576.39872450354,-7278.188851971124,-14333.596247362713,-2.634135114639406,4.632467079392063,-0.37001686843801557,17576.061094165463,-7295.433795382907,-14327.163140198674,-2.6331700712352557,4.632926400047398,-0.37142958168994433,0.33763033807554166,17.244943411783424,-6.433107164039029,-0.0009650434041503786,-0.00045932065533538236,0.0014127132519287655,18.408881967811404,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:18:09.054336+00:00,-70.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,16761.730181247847,-5878.187266236273,-14424.7754917566,-2.7955832261733238,4.694229476606055,-0.23471593637419685,16762.206323933144,-5896.132648286189,-14418.747135920792,-2.794490499659248,4.694797930207667,-0.23627488552747541,-0.4761426852965087,17.94538204991568,-6.028355835807815,-0.0010927265140758813,-0.0005684536016117292,0.0015589491532785604,18.93685620311131,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:23:09.054336+00:00,-65.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,15896.80190549614,-4460.628634129379,-14472.645289971379,-2.969091901337898,4.7490403007378035,-0.08108303491078624,15898.160518427841,-4479.244768484891,-14467.097309143805,-2.9678663659703877,4.749750022630025,-0.08280494839188936,-1.3586129317009181,18.61613435551226,-5.547980827574065,-0.0012255353675101333,-0.0007097218922211823,0.0017219134811031211,19.472708561055345,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:28:09.054336+00:00,-60.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,14977.927734809156,-3028.0177326240673,-14471.333105275124,-3.155054558965243,4.79399996667898,0.09338067804224057,14980.240049815287,-3047.261018134226,-14466.349249253586,-3.1536941676883865,4.7948910806384495,0.0914789007519928,-2.31231500613103,19.243285510158785,-4.9838560215375765,-0.0013603912768562765,-0.0008911139594696138,0.0019017772902477637,20.01223772486431,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:33:09.054336+00:00,-55.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,14001.356430804854,-1583.8477439157557,-14414.191447499705,-3.3534819372272264,4.825397429331247,0.2913263175106191,14004.695273379093,-1603.6581487396516,-14409.863452458361,-3.351989564079829,4.826519545813291,0.28922885921979113,-3.3388425742396066,19.81040482389585,-4.327995041343456,-0.0014923731473972524,-0.0011221164820440777,0.0020974582908279693,20.55070680293222,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:38:09.054336+00:00,-50.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,12963.418148156601,-132.86648033301802,-14293.771176589014,-3.5637799970993567,4.838560320923611,0.5154172870204532,12967.855340892918,-153.16324827108505,-14290.197940517524,-3.5621662489225856,4.839973902982366,0.5131117632319495,-4.437192736317229,20.296767938067035,-3.5732360714901006,-0.0016137481767710682,-0.0014135820587544146,0.0023055237885036828,21.08116420251904,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:43:09.054336+00:00,-45.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,11860.74854391349,1318.616325545337,-14101.851789972368,-3.784453211485126,4.827737827496815,0.768083168286329,11866.35158467719,1297.9386230969396,-14099.13742835549,-3.7827401106046183,4.829514826846026,0.7655642868613403,-5.603040763699028,20.67770244839744,-2.7143616168777953,-0.0017131008805075787,-0.0017769993492109393,0.0025188814249887947,21.594656823652326,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:48:09.054336+00:00,-40.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,10690.613036543748,2762.398622889036,-13829.566445685916,-4.012735325148001,4.786075519283337,1.0511276808014418,10697.440982417278,2741.473214431981,-13827.816906815502,-4.0109607928276505,4.788298398802529,1.0484025965977346,-6.8279458735305525,20.9254084570548,-1.749538870413744,-0.0017745323203506302,-0.002222879519192311,0.0027250842037072065,22.080635185735307,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:53:09.054336+00:00,-35.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,9451.349259252911,4188.073215089118,-13467.67067104517,-4.244178484301417,4.705775393883526,1.3651586825560766,9459.446191536139,4167.064574783624,-13466.988088254022,-4.242401438310191,4.70853304637297,1.3622546659973027,-8.096932283227943,21.008640305493827,-0.6825827911488886,-0.0017770459912265224,-0.0027576524894445953,0.0029040165587739253,22.525301311005173,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T08:58:09.054336+00:00,-30.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,8142.929398967894,5582.806074048813,-13007.008940608812,-4.472282981724508,4.578565578382119,1.7088430103047836,8152.318004290051,5561.90954796425,-13007.483867177785,-4.470587259298584,4.581944325284899,1.7058164568399388,-9.388605322157673,20.896526084562538,0.4749265689733875,-0.0016957224259241954,-0.003378746902779284,0.0030265534648448167,22.91366988380444,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:03:09.054336+00:00,-25.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,6767.609090258392,6931.318040907901,-12439.221928601854,-4.68832166354342,4.396605627023662,2.0780676203220576,6778.282537818947,6910.757127686118,-12440.922861813946,-4.686816750719259,4.400673518243116,2.075013193843623,-10.67344756055536,20.560913221783267,1.7009332120924228,-0.0015049128241617638,-0.004067891219453834,0.0030544264784344577,23.22857742380334,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:08:09.054336+00:00,-20.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,5330.572718526613,8216.211343887111,-11757.69492786202,-4.881580110483172,4.153879954672726,2.4652151683379864,5342.489034110936,8196.228067425178,-11760.656976080629,-4.880394748493884,4.158664760742597,2.462270446152654,-11.916315584322547,19.9832764619332,2.9620482186091976,-0.001185361989288758,-0.004784806069871195,0.0029447221853322603,23.454288411900027,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:13:09.054336+00:00,-15.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,3840.416006501871,9418.772676246524,-10958.664473348752,-5.040234746442822,3.847940466982893,2.8588995286892156,3853.4941459461547,9399.61324294246,-10962.878188998975,-5.039501015931271,3.853405138517159,2.8562403069308666,-13.078139444283806,19.159433304064805,4.213715650223094,-0.0007337305115511228,-0.005464671534265886,0.002659221758348984,23.577044247275243,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:18:09.054336+00:00,-10.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,2309.257623754726,10520.300821149835,-10042.286122922413,-5.152944062075727,3.4815669229584527,3.2445516459745103,2323.380341583339,10502.194822402227,-10047.690959440408,-5.152772060880927,3.487592045784204,3.242372417508164,-14.122717828613077,18.105998747607373,5.404836517995136,-0.0001720011948007638,-0.0060251228257510725,0.002179228466346217,23.590053143247456,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:23:09.054336+00:00,-5.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,752.2933600028796,11503.836885684155,-9013.369736833318,-5.21090514780445,3.063666608627218,3.606063121469149,767.3150203329286,11486.975984230132,-9019.853794878427,-5.211355056668389,3.0700506991089815,3.6045441400391085,-15.02166033004903,16.860901454023406,6.484058045109123,0.00044990886393936336,-0.006384090481763582,0.0015189814300407,23.494324541173803,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:28:09.054336+00:00,0.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-813.262725683818,12355.9691150713,-7881.487338106719,-5.209759004724996,2.608785063384671,3.928249804490111,-797.5023338338906,12340.488644537934,-7888.8959446947965,-5.210821593278548,2.6152697912453275,3.9275192198616526,-15.760391849927373,15.480470533366315,7.408606588077419,0.001062588553551791,-0.0064847278606565695,0.0007305846284584305,23.300694641460456,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:33:09.054336+00:00,5.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-2369.6919208854642,13068.258633225665,-6660.30668581779,-5.15059596653809,2.1350916353378193,4.199400933912546,-2353.3507176488292,13054.227360570563,-6668.4589044977765,-5.152191896927949,2.141407138833584,4.19950696898143,-16.34120323663501,14.03127265510193,8.152218679986618,0.0015959303898593902,-0.006315503495764485,-0.00010603506888351433,23.02976780059114,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:38:09.054336+00:00,10.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-3900.39108488069,13637.898192306115,-5366.261210511032,-5.03962115557872,1.6614232180996373,4.4130102173988766,-3883.6109918844318,13625.319744208495,-5374.968783777404,-5.041620617750405,1.6673362574175041,4.413915897144358,-16.78009299625819,12.578448097619912,8.707573266371583,0.001999462171684563,-0.005913039317866797,-0.0009056797454816135,22.70706299143111,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:43:09.054336+00:00,15.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-5391.206341834433,14067.4701125752,-4016.8975477576587,-4.8866465653946864,1.2044177133466691,4.568140140517809,-5374.1029445480435,14056.293263597192,-4025.98367506142,-4.888900227358319,1.2097650839341998,4.569740829850908,-17.103397286389736,11.17684897800791,9.086127303761259,0.002253661963632858,-0.005347370587530653,-0.0016006893330997585,22.36081083488334,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:48:09.054336+00:00,20.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-6831.217071453413,14363.97235116485,-2629.312891788701,-4.70306070788951,0.776620847444573,4.668513873270204,-6813.877095554653,14354.107373415005,-2638.624345852966,-4.705428500023103,0.7813183482993863,4.670667753062466,-17.339975898759803,9.864977749844911,9.311454064265035,0.0023677921335929497,-0.004697500854813241,-0.0021538797922620034,22.015806298326297,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:53:09.054336+00:00,25.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-8212.923153172924,14537.467205165423,-1218.986427623671,-4.4999893665308575,0.38587586226875586,4.720907003774781,-8195.405467600023,14528.802439900232,-1228.4005315090658,-4.502358528503402,0.389907826481118,4.723464762084922,-17.51768557290052,8.664765265191818,9.414103885394752,0.0023691619725445534,-0.004031964212362127,-0.002557758310141267,21.69269040245783,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T09:58:09.054336+00:00,30.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-9531.965442839075,14599.712411495055,200.88365276716658,-4.28707143477046,0.0357520151708304,4.733483500444393,-9514.306593194793,14592.1284996475,191.45916624041087,-4.289362284684428,0.03915084529875367,4.736309221639003,-17.658849644281872,7.583911847554191,9.424486526755715,0.002290849913967996,-0.0033988301279232747,-0.002825721194609443,21.40494419436376,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:03:09.054336+00:00,35.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-10786.58166296008,14563.016010375117,1619.5903620792142,-4.071912649669723,-0.27347584390181984,4.714492524300584,-10768.80088995415,14556.395884472242,1610.2196475572307,-4.07407612957733,-0.27065008942256524,4.717474018254349,-17.780773005930314,6.620125902874861,9.370714521983473,0.0021634799076073463,-0.002825754479254594,-0.002981493953765124,21.16110219981102,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:08:09.054336+00:00,40.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-11976.980548811163,14439.411596309585,3028.8096103668727,-3.860053692454196,-0.543734530031413,4.671455931348929,-11959.085690177544,14433.646635669678,3019.5340585742388,-3.862064820472455,-0.5414104472003967,4.6745070495594625,-17.89485863361915,5.764960639906349,9.275551792633905,0.0020111280182590896,-0.002324082831016372,-0.003051118210533943,20.96417414912205,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:13:09.054336+00:00,45.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-13104.755495459267,14240.144119638502,4422.314950966622,-3.6552300611503292,-0.7782079779585457,4.610785152447894,-13086.747323401973,14235.137122712133,4413.158302159576,-3.657080826588059,-0.7763134285703052,4.613843448474429,-18.00817205729436,5.006996926369538,9.156648807045713,0.0018507654377297733,-0.0018945493882405184,-0.003058296026535068,20.813661293519772,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:18:09.054336+00:00,50.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-14172.396642616504,13975.403831859532,5795.625166901198,-3.4597425136680777,-0.9806367765210372,4.53769442152991,-14154.271651452724,13971.069995257632,5786.597618408808,-3.461435853991715,-0.9791047428352652,4.5407169261850004,-18.124991163780578,4.333836601899748,9.027548492390451,0.0016933403236372158,-0.0015320336857720385,-0.0030225046550906853,20.70734353222429,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:23:09.054336+00:00,55.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-15182.916199631383,13654.234101711223,7145.65393353775,-3.274826671445118,-1.1548558208425739,4.4562823984796545,-15164.669265430768,13650.500559695769,7136.756554808809,-3.276371805918514,-1.1536271693688893,4.459241082553613,-18.246934200615215,3.733542015454077,8.897378728941476,0.0015451344733956596,-0.001228651473684561,-0.0029586840739588283,20.6410584018592,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:28:09.054336+00:00,60.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-16139.57763036002,13284.548313754996,8470.39720800955,-3.1009692547275507,-1.3045210727417262,4.369689005858425,-16121.203385388613,13281.353057865497,8461.624934770667,-3.1023785383681557,-1.3035452072169877,4.3725667867433025,-18.37424497140637,3.1952558894990943,8.772273238882917,0.0014092836406049969,-0.0009758655247384951,-0.0028777808848774455,20.610078026204857,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:33:09.054336+00:00,65.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-17045.709667737265,12873.20752268639,9768.671581310582,-2.938155774162142,-1.4329692126727365,4.280270652974772,-17027.20332176024,12870.49805433455,9760.01547445391,-2.939442682682887,-1.4322036612990598,4.28305819197435,-18.506345977024466,2.709468351840769,8.656106856671613,0.0012869085207452002,-0.0007655513736766206,-0.0027875389995779543,20.60956685825963,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:38:09.054336+00:00,70.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-17904.584816183935,12426.126371473589,11039.904114944135,-2.7860535703375704,-1.5431626267819831,4.189764351876884,-17885.942184429037,12423.858546148727,11031.352389244354,-2.7872315654403397,-1.5425720968775578,4.192457672466702,-18.642631754897593,2.2678253248614055,8.551725699780945,0.0011779951027692803,-0.0005905299044253187,-0.0026933205898176382,20.635473411024346,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:43:09.054336+00:00,75.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-18719.344505530542,11948.387187900558,12283.968144549772,-2.644141474878938,-1.6376849000602522,4.099428477319965,-18700.562867421944,11946.523612233048,12275.508298050838,-2.6452232163361376,-1.6372403292288973,4.102027126165753,-18.78163810859769,1.863575667510304,8.459846498933985,0.0010817414571997475,-0.00044457083135496234,-0.0025986488457876433,20.68312952858902,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
CHANDRA,CXO,25867,-151,2025-11-29T09:28:09.054336+00:00,2025-11-29T10:48:09.054336+00:00,80.0,52.7584,123.0489,0.8164697,310.7158,0.2585,0.37803381,-19492.9567410366,11444.350853743375,13501.057447605246,-2.5117985774812657,-1.7187635024423704,4.010157455932195,-19474.034339996873,11442.860028635367,13492.676263119283,-2.512795693780735,-1.7184409774190448,4.012663301724682,-18.922401039726537,1.4908251080087211,8.381184485962876,0.0009971162994695248,-0.00032252502332563715,-0.002505845792487804,20.74907405159705,True,1 25867U 99040B   25333.39454924  .00000722  00000+0  00000+0 0  9995,2 25867  52.7584 123.0489 8164697 310.7158   0.2585  0.37803381 16565
