epoch;name;line1;line2
2025-04-03T12:30:40.515264+00:00;ISS;1 25544U 98067A   25093.52130226  .00016245  00000-0  30022-3 0  9998;2 25544  51.6367 316.8168 0004907   6.0147 354.0899 15.49201821503583
2025-04-03T12:30:40.515264+00:00;ISS;1 25544U 98067A   25093.52130226  .00016245  00000-0  30022-3 0  9998;2 25544  51.6367 316.8168 0004907   6.0147 354.0899 15.49201821503583
2025-04-03T11:17:44.850336+00:00;ISS;1 25544U 98067A   25093.47065799  .00020410  00000-0  37481-3 0  9999;2 25544  51.6369 317.0691 0005695   8.6766  68.7910 15.49205989503570
2025-04-03T03:13:20.023392+00:00;ISS;1 25544U 98067A   25093.13425953  .00020483  00000-0  37635-3 0  9995;2 25544  51.6367 318.7328 0004848   3.8316 356.2709 15.49192057503527
2025-04-02T19:42:55.751040+00:00;ISS;1 25544U 98067A   25092.82147860  .00030737  00000-0  56040-3 0  9992;2 25544  51.6359 320.2804 0003848   8.6235  45.9350 15.49173214503479
2025-04-02T09:22:15.587616+00:00;ISS;1 25544U 98067A   25092.39045819  .00016122  00000-0  28578-3 0  9992;2 25544  51.6385 322.4104 0003594  76.6489  92.3843 15.50403238503409
2025-04-02T02:27:26.554752+00:00;ISS;1 25544U 98067A   25092.10239068  .00016360  00000-0  28998-3 0  9992;2 25544  51.6353 323.8439 0003442  72.6732 287.4633 15.50393872503360
2025-04-01T21:48:59.227776+00:00;ISS;1 25544U 98067A   25091.90901884  .00015274  00000-0  27137-3 0  9998;2 25544  51.6353 324.8026 0003456  72.2038 287.9328 15.50386165503333
2025-04-01T20:38:52.319328+00:00;ISS;1 25544U 98067A   25091.86032777  .00016146  00000-0  28638-3 0  9995;2 25544  51.6384 325.0390 0003585  75.1458  13.0510 15.50385809503329
2025-04-01T12:50:22.115616+00:00;ISS;1 25544U 98067A   25091.53497819  .00016233  00000-0  28797-3 0  9994;2 25544  51.6391 326.6521 0003678  72.1912 358.9118 15.50375737503273
2025-04-01T03:15:09.239904+00:00;ISS;1 25544U 98067A   25091.13552361  .00016105  00000-0  28592-3 0  9995;2 25544  51.6363 328.6366 0003495  70.2380 289.8986 15.50361619503219
2025-03-31T21:03:52.365888+00:00;ISS;1 25544U 98067A   25090.87768942  .00016274  00000-0  28892-3 0  9999;2 25544  51.6354 329.9157 0003521  68.3163 291.8201 15.50352746503177
2025-03-31T21:03:52.364160+00:00;ISS;1 25544U 98067A   25090.87768940  .00016173  00000-0  28718-3 0  9992;2 25544  51.6355 329.9155 0003515  68.4434 291.6930 15.50352617503175
2025-03-31T19:43:30.503712+00:00;ISS;1 25544U 98067A   25090.82188083  .00017558  00000-0  31101-3 0  9999;2 25544  51.6398 330.1864 0003717  69.7512 338.7075 15.50354966503169
2025-03-31T12:03:00.493056+00:00;ISS;1 25544U 98067A   25090.50208904  .00016177  00000-0  28736-3 0  9995;2 25544  51.6395 331.7733 0003654  68.9145 353.5231 15.50341422503118
2025-03-31T11:46:56.779680+00:00;ISS;1 25544U 98067A   25090.49093495  .00016530  00000-0  29345-3 0  9990;2 25544  51.6354 331.8334 0003544  67.5632 292.5732 15.50339980503119
2025-03-31T00:00:48.637152+00:00;ISS;1 25544U 98067A   25090.00056293  .00018448  00000-0  32665-3 0  9991;2 25544  51.6391 334.2594 0003713  67.1199  74.3511 15.50327493503035
2025-03-30T20:18:43.447680+00:00;ISS;1 25544U 98067A   25089.84633620  .00017403  00000-0  30872-3 0  9994;2 25544  51.6359 335.0286 0003509  66.0340 294.1016 15.50320566503019
2025-03-30T16:00:57.021696+00:00;ISS;1 25544U 98067A   25089.66732664  .00020405  00000-0  36046-3 0  9997;2 25544  51.6390 335.9127 0003811  63.1728  17.2317 15.50319906502980
2025-03-30T12:52:03.893952+00:00;ISS;1 25544U 98067A   25089.53615618  .00024453  00000-0  43012-3 0  9990;2 25544  51.6394 336.5591 0003817  63.6491   4.2080 15.50323563502969
2025-03-30T12:34:36.539328+00:00;ISS;1 25544U 98067A   25089.52403402  .00018086  00000-0  32061-3 0  9992;2 25544  51.6362 336.6259 0003560  65.3421 294.7938 15.50309788502964
2025-03-30T04:50:29.421888+00:00;ISS;1 25544U 98067A   25089.20172942  .00018280  00000-0  32408-3 0  9990;2 25544  51.6366 338.2240 0003572  62.6445 297.4908 15.50299454502915
2025-03-30T00:01:31.627200+00:00;ISS;1 25544U 98067A   25089.00106050  .00024819  00000-0  43682-3 0  9996;2 25544  51.6393 339.2115 0003756  62.3230 257.1309 15.50298004502873
2025-03-29T21:06:22.133376+00:00;ISS;1 25544U 98067A   25088.87942284  .00018450  00000-0  32716-3 0  9997;2 25544  51.6366 339.8217 0003558  62.8525 297.2826 15.50286274502868
2025-03-29T21:06:22.129920+00:00;ISS;1 25544U 98067A   25088.87942280  .00018369  00000-0  32577-3 0  9997;2 25544  51.6365 339.8217 0003560  63.1826 296.9527 15.50286295502865
2025-03-29T16:52:02.772768+00:00;ISS;1 25544U 98067A   25088.70280987  .00026728  00000-0  46986-3 0  9995;2 25544  51.6397 340.6900 0003864  59.9131  33.8975 15.50287806502839
2025-03-29T12:04:21.220032+00:00;ISS;1 25544U 98067A   25088.50302338  .00029544  00000-0  51845-3 0  9997;2 25544  51.6393 341.6821 0003882  62.7826 355.2851 15.50282348502808
2025-03-29T04:05:17.306016+00:00;ISS;1 25544U 98067A   25088.17033919  .00028719  00000-0  50463-3 0  9994;2 25544  51.6368 343.3364 0003581  59.4823 300.6519 15.50261469502757
2025-03-29T04:05:17.306016+00:00;ISS;1 25544U 98067A   25088.17033919  .00028783  00000-0  50574-3 0  9998;2 25544  51.6368 343.3364 0003580  59.4106 300.7235 15.50261465502752
2025-03-29T00:50:07.440576+00:00;ISS;1 25544U 98067A   25088.03480834  .00031610  00000-0  55444-3 0  9999;2 25544  51.6387 344.0021 0003988  61.2662 261.9904 15.50259644502725
2025-03-28T20:21:09.221760+00:00;ISS;1 25544U 98067A   25087.84802340  .00032180  00000-0  56453-3 0  9991;2 25544  51.6366 344.9329 0003587  59.4238 300.7105 15.50246788502703
2025-03-28T17:23:45.697344+00:00;ISS;1 25544U 98067A   25087.72483446  .00032194  00000-0  56484-3 0  9999;2 25544  51.6386 345.5386 0004029  59.5799 332.6073 15.50242233502686
2025-03-28T12:52:30.146592+00:00;ISS;1 25544U 98067A   25087.53646003  .00034478  00000-0  60427-3 0  9997;2 25544  51.6398 346.4693 0003748  60.2555 359.9742 15.50238608502659
2025-03-28T09:31:21.507744+00:00;ISS;1 25544U 98067A   25087.39677671  .00024940  00000-0  44025-3 0  9995;2 25544  51.6370 347.1695 0003598  58.4440 301.6900 15.50211974502639
2025-03-28T03:20:02.447808+00:00;ISS;1 25544U 98067A   25087.13891722  .00026637  00000-0  46979-3 0  9997;2 25544  51.6369 348.4472 0003631  58.3052 301.8291 15.50197518502597
2025-03-28T01:37:23.410848+00:00;ISS;1 25544U 98067A   25087.06763207  .00027677  00000-0  48782-3 0  9994;2 25544  51.6380 348.7972 0003988  59.4610 262.5871 15.50193565502578
2025-03-27T20:05:10.296672+00:00;ISS;1 25544U 98067A   25086.83692473  .00032900  00000-0  57813-3 0  9994;2 25544  51.6384 349.9405 0004021  57.1217  56.5760 15.50186669502545
2025-03-27T19:35:53.265408+00:00;ISS;1 25544U 98067A   25086.81658872  .00031620  00000-0  55611-3 0  9999;2 25544  51.6369 350.0445 0003638  57.1481 302.9858 15.50184010502545
2025-03-27T05:40:23.985408+00:00;ISS;1 25544U 98067A   25086.23638872  .00032645  00000-0  57454-3 0  9998;2 25544  51.6369 352.9197 0003690  55.1133 305.0202 15.50147793502454
2025-03-27T05:40:23.985408+00:00;ISS;1 25544U 98067A   25086.23638872  .00032645  00000-0  57454-3 0  9998;2 25544  51.6369 352.9197 0003690  55.1133 305.0202 15.50147793502454
2025-03-27T04:07:34.005504+00:00;ISS;1 25544U 98067A   25086.17192136  .00035516  00000-0  62421-3 0  9999;2 25544  51.6371 353.2392 0003699  54.8873 305.2462 15.50144996502445
2025-03-27T01:29:34.912032+00:00;ISS;1 25544U 98067A   25086.06220963  .00034994  00000-0  61533-3 0  9999;2 25544  51.6387 353.7826 0003916  56.2018  51.2789 15.50137426502426
2025-03-26T20:53:25.742112+00:00;ISS;1 25544U 98067A   25085.87043683  .00031712  00000-0  55896-3 0  9999;2 25544  51.6398 354.7310 0003795  53.7712  62.8191 15.50119906502399
2025-03-26T20:23:23.800992+00:00;ISS;1 25544U 98067A   25085.84958103  .00035509  00000-0  62456-3 0  9996;2 25544  51.6370 354.8360 0003638  54.8357 305.2972 15.50123203502394
2025-03-26T11:06:23.071392+00:00;ISS;1 25544U 98067A   25085.46276703  .00029905  00000-0  52819-3 0  9998;2 25544  51.6371 356.7528 0003651  53.2985 306.8339 15.50092829502334
2025-03-26T11:06:23.071392+00:00;ISS;1 25544U 98067A   25085.46276703  .00029905  00000-0  52819-3 0  9998;2 25544  51.6371 356.7528 0003651  53.2985 306.8339 15.50092829502334
2025-03-26T03:22:12.028800+00:00;ISS;1 25544U 98067A   25085.14041700  .00034238  00000-0  60364-3 0  9999;2 25544  51.6371 358.3501 0003684  51.9083 308.2238 15.50074167502286
2025-03-26T01:02:30.000192+00:00;ISS;1 25544U 98067A   25085.04340278  .00032664  00000-0  57651-3 0  9996;2 25544  51.6405 358.8290 0003789  51.1799 127.2299 15.50066780502262
2025-03-25T19:38:00.587904+00:00;ISS;1 25544U 98067A   25084.81806236  .00032608  00000-0  57583-3 0  9993;2 25544  51.6371 359.9472 0003683  51.0241 309.1076 15.50052106502230
2025-03-25T01:54:42.000192+00:00;ISS;1 25544U 98067A   25084.07965278  .00033861  00000-0  59879-3 0  9995;2 25544  51.6396   3.6030 0003529  50.4782 146.5284 15.49994558502117
2025-03-24T20:25:23.965248+00:00;ISS;1 25544U 98067A   25083.85097182  .00036571  00000-0  64615-3 0  9995;2 25544  51.6372   4.7391 0003719  46.8620 313.2680 15.49980954502088
2025-03-24T11:08:20.177088+00:00;ISS;1 25544U 98067A   25083.46412242  .00032092  00000-0  56894-3 0  9994;2 25544  51.6369   6.6558 0003751  45.6743 314.4553 15.49949526502025
2025-03-24T11:08:20.177088+00:00;ISS;1 25544U 98067A   25083.46412242  .00032092  00000-0  56894-3 0  9994;2 25544  51.6369   6.6558 0003751  45.6743 314.4553 15.49949526502025
2025-03-23T23:10:22.822752+00:00;ISS;1 25544U 98067A   25082.96554193  .00035444  00000-0  62786-3 0  9991;2 25544  51.6390   9.1204 0004001  46.9459  49.3885 15.49921332501949
2025-03-23T19:39:52.470720+00:00;ISS;1 25544U 98067A   25082.81935730  .00030504  00000-0  54208-3 0  9997;2 25544  51.6367   9.8496 0003778  44.5756 315.5536 15.49908264501925
2025-03-23T19:39:52.470720+00:00;ISS;1 25544U 98067A   25082.81935730  .00030504  00000-0  54208-3 0  9997;2 25544  51.6367   9.8496 0003778  44.5756 315.5536 15.49908264501925
2025-03-23T16:54:06.780096+00:00;ISS;1 25544U 98067A   25082.70424514  .00038932  00000-0  68881-3 0  9993;2 25544  51.6391  10.4174 0004193  43.1493  34.2760 15.49910528501906
2025-03-23T12:40:13.431072+00:00;ISS;1 25544U 98067A   25082.52793323  .00029462  00000-0  52456-3 0  9999;2 25544  51.6385  11.2848 0003796  49.8441 123.1434 15.49872229501877
2025-03-23T11:55:38.086176+00:00;ISS;1 25544U 98067A   25082.49696859  .00030897  00000-0  54934-3 0  9998;2 25544  51.6369  11.4465 0003839  43.4705 316.6585 15.49887043501873
2025-03-23T11:55:38.086176+00:00;ISS;1 25544U 98067A   25082.49696859  .00030897  00000-0  54934-3 0  9998;2 25544  51.6369  11.4465 0003839  43.4705 316.6585 15.49887043501873
2025-03-23T04:11:23.312832+00:00;ISS;1 25544U 98067A   25082.17457538  .00038219  00000-0  67743-3 0  9990;2 25544  51.6369  13.0434 0003824  42.3986 317.7298 15.49868499501822
2025-03-22T23:58:44.793984+00:00;ISS;1 25544U 98067A   25081.99912956  .00027744  00000-0  49521-3 0  9994;2 25544  51.6383  13.9042 0004114  40.4814  60.0749 15.49832932501792
2025-03-22T20:27:08.164512+00:00;ISS;1 25544U 98067A   25081.85217783  .00033950  00000-0  60358-3 0  9992;2 25544  51.6369  14.6407 0003837  40.9391 319.1885 15.49840730501777
2025-03-22T20:27:08.164512+00:00;ISS;1 25544U 98067A   25081.85217783  .00033950  00000-0  60358-3 0  9992;2 25544  51.6369  14.6407 0003837  40.9391 319.1885 15.49840730501777
2025-03-22T17:42:45.857664+00:00;ISS;1 25544U 98067A   25081.73803076  .00026881  00000-0  48044-3 0  9998;2 25544  51.6387  15.1986 0004081  40.3004  42.5048 15.49813463501751
2025-03-22T08:41:32.575776+00:00;ISS;1 25544U 98067A   25081.36218259  .00026643  00000-0  47663-3 0  9992;2 25544  51.6384  17.0621 0004066  39.0839 105.3642 15.49791868501694
2025-03-22T08:04:18.962976+00:00;ISS;1 25544U 98067A   25081.33633059  .00031130  00000-0  55511-3 0  9996;2 25544  51.6371  17.1961 0003882  38.2112 321.9151 15.49799351501694
2025-03-22T04:58:36.470784+00:00;ISS;1 25544U 98067A   25081.20736656  .00036384  00000-0  64714-3 0  9990;2 25544  51.6371  17.8349 0003828  38.0515 322.0743 15.49793542501679
2025-03-21T23:18:00.715104+00:00;ISS;1 25544U 98067A   25080.97084161  .00026412  00000-0  47296-3 0  9997;2 25544  51.6380  19.0005 0004065  36.6891  82.9385 15.49769747501637
2025-03-21T19:41:28.605408+00:00;ISS;1 25544U 98067A   25080.82046997  .00027199  00000-0  48689-3 0  9996;2 25544  51.6368  19.7510 0003832  36.6241 323.5009 15.49763053501610
2025-03-21T19:41:28.605408+00:00;ISS;1 25544U 98067A   25080.82046997  .00027199  00000-0  48689-3 0  9996;2 25544  51.6368  19.7510 0003832  36.6241 323.5009 15.49763053501610
2025-03-21T13:22:42.000384+00:00;ISS;1 25544U 98067A   25080.55743056  .00026289  00000-0  47116-3 0  9999;2 25544  51.6381  21.0488 0004053  35.5022 296.1249 15.49747147501567
2025-03-21T07:53:51.267840+00:00;ISS;1 25544U 98067A   25080.32906560  .00026226  00000-0  47027-3 0  9997;2 25544  51.6378  22.1799 0004021  34.4555 102.2664 15.49734820501533
2025-03-21T07:18:37.235232+00:00;ISS;1 25544U 98067A   25080.30459763  .00024557  00000-0  44098-3 0  9993;2 25544  51.6369  22.3064 0003845  34.2074 325.9162 15.49732980501539
2025-03-21T04:12:54.277344+00:00;ISS;1 25544U 98067A   25080.17562821  .00025207  00000-0  45251-3 0  9993;2 25544  51.6371  22.9449 0003815  34.4533 325.6702 15.49726030501518
2025-03-21T01:30:08.481024+00:00;ISS;1 25544U 98067A   25080.06259816  .00027275  00000-0  48893-3 0  9990;2 25544  51.6381  23.5012 0003569  37.3801  51.7363 15.49722310501492
2025-03-20T20:53:22.014816+00:00;ISS;1 25544U 98067A   25079.87039369  .00025857  00000-0  46420-3 0  9994;2 25544  51.6376  24.4522 0004096  32.2846  63.8107 15.49709175501462
2025-03-20T20:46:10.828704+00:00;ISS;1 25544U 98067A   25079.86540311  .00025772  00000-0  46271-3 0  9997;2 25544  51.6377  24.4770 0004080  32.4046  35.8293 15.49708605501467
2025-03-20T08:05:43.829376+00:00;ISS;1 25544U 98067A   25079.33731284  .00025897  00000-0  46536-3 0  9992;2 25544  51.6366  27.0966 0003935  31.4862 328.6361 15.49681491501387
2025-03-20T08:05:43.829376+00:00;ISS;1 25544U 98067A   25079.33731284  .00025897  00000-0  46536-3 0  9992;2 25544  51.6366  27.0966 0003935  31.4862 328.6361 15.49681491501387
2025-03-20T05:00:00.477504+00:00;ISS;1 25544U 98067A   25079.20833886  .00026889  00000-0  48293-3 0  9993;2 25544  51.6367  27.7354 0003920  31.1185 329.0036 15.49675134501364
2025-03-20T00:46:11.242848+00:00;ISS;1 25544U 98067A   25079.03207457  .00025856  00000-0  46493-3 0  9996;2 25544  51.6372  28.6058 0003866  33.6212  62.5054 15.49663618501338
2025-03-19T20:06:19.672416+00:00;ISS;1 25544U 98067A   25078.83772769  .00026074  00000-0  46888-3 0  9997;2 25544  51.6371  29.5667 0004291  26.3916  64.8029 15.49655987501300
2025-03-19T19:42:50.158368+00:00;ISS;1 25544U 98067A   25078.82141387  .00025589  00000-0  46039-3 0  9990;2 25544  51.6365  29.6514 0003872  30.0919 330.0292 15.49653565501304
2025-03-19T08:52:47.531712+00:00;ISS;1 25544U 98067A   25078.36999458  .00023040  00000-0  41584-3 0  9999;2 25544  51.6365  31.8868 0003892  28.0409 332.0788 15.49628144501233
2025-03-19T08:52:47.531712+00:00;ISS;1 25544U 98067A   25078.36999458  .00023040  00000-0  41584-3 0  9999;2 25544  51.6365  31.8868 0003892  28.0409 332.0788 15.49628144501233
2025-03-19T04:14:11.926752+00:00;ISS;1 25544U 98067A   25078.17652693  .00023762  00000-0  42871-3 0  9996;2 25544  51.6367  32.8449 0003904  27.4067 332.7127 15.49618887501202
2025-03-19T01:28:23.971584+00:00;ISS;1 25544U 98067A   25078.06138856  .00024105  00000-0  43484-3 0  9997;2 25544  51.6361  33.4101 0004484  20.2343  57.1407 15.49612217501187
2025-03-18T20:50:43.355040+00:00;ISS;1 25544U 98067A   25077.86855735  .00037299  00000-0  66721-3 0  9993;2 25544  51.6402  34.3664 0004296  19.8911  61.0593 15.49618050501151
2025-03-18T20:29:52.345248+00:00;ISS;1 25544U 98067A   25077.85407807  .00026461  00000-0  47659-3 0  9993;2 25544  51.6366  34.4410 0003773  26.8820 333.2363 15.49604504501154
2025-03-17T21:24:12.531744+00:00;ISS;1 25544U 98067A   25076.89181171 -.00124587  00000-0 -22480-2 0  9993;2 25544  51.6544  39.2330 0004086  45.4539 343.1317 15.49509203501001
2025-03-17T21:24:12.531744+00:00;ISS;1 25544U 98067A   25076.89181171 -.00124587  00000-0 -22480-2 0  9993;2 25544  51.6544  39.2330 0004086  45.4539 343.1317 15.49509203501001
2025-03-17T08:54:04.647168+00:00;ISS;1 25544U 98067A   25076.37088712  .00023992  00000-0  42500-3 0  9995;2 25544  51.6367  41.7858 0006468  30.7796 329.3571 15.50122778500923
2025-03-17T08:54:04.647168+00:00;ISS;1 25544U 98067A   25076.37088712  .00023992  00000-0  42500-3 0  9995;2 25544  51.6367  41.7858 0006468  30.7796 329.3571 15.50122778500923
2025-03-17T04:15:34.357536+00:00;ISS;1 25544U 98067A   25076.17748099  .00024772  00000-0  43866-3 0  9997;2 25544  51.6367  42.7442 0006413  30.4936 329.6424 15.50114121500895
2025-03-17T00:04:48.781632+00:00;ISS;1 25544U 98067A   25076.00334238  .00018314  00000-0  32690-3 0  9993;2 25544  51.6371  43.6019 0006449  30.6766  77.0356 15.50092071500866
2025-03-16T20:31:23.658816+00:00;ISS;1 25544U 98067A   25075.85513494  .00023414  00000-0  41535-3 0  9993;2 25544  51.6363  44.3412 0006353  29.6937 330.4411 15.50098504500847
2025-03-16T20:31:23.658816+00:00;ISS;1 25544U 98067A   25075.85513494  .00023414  00000-0  41535-3 0  9993;2 25544  51.6363  44.3412 0006353  29.6937 330.4411 15.50098504500847
2025-03-16T17:41:33.192672+00:00;ISS;1 25544U 98067A   25075.73718973  .00018154  00000-0  32423-3 0  9990;2 25544  51.6377  44.9216 0006508  30.1803  31.3292 15.50081075500828
2025-03-16T10:18:09.285696+00:00;ISS;1 25544U 98067A   25075.42927414  .00016983  00000-0  30403-3 0  9992;2 25544  51.6369  46.4497 0006687  30.3362 111.7801 15.50067173500773
2025-03-16T09:41:32.271072+00:00;ISS;1 25544U 98067A   25075.40384573  .00022603  00000-0  40162-3 0  9992;2 25544  51.6361  46.5776 0006426  27.7688 332.3643 15.50074457500776
2025-03-16T03:30:11.223072+00:00;ISS;1 25544U 98067A   25075.14596323  .00018263  00000-0  32641-3 0  9991;2 25544  51.6361  47.8550 0006386  26.8520 333.2799 15.50058216500733
2025-03-15T21:18:49.942656+00:00;ISS;1 25544U 98067A   25074.88807804  .00017650  00000-0  31586-3 0  9996;2 25544  51.6359  49.1331 0006399  25.9029 334.2279 15.50047759500699
2025-03-15T16:38:37.999968+00:00;ISS;1 25544U 98067A   25074.69349537  .00017315  00000-0  31010-3 0  9999;2 25544  51.6374  50.0930 0006680  25.6143 327.9954 15.50039700500651
2025-03-15T11:06:20.879424+00:00;ISS;1 25544U 98067A   25074.46274166  .00017089  00000-0  30625-3 0  9998;2 25544  51.6370  51.2355 0006668  24.3905 120.7284 15.50030245500626
2025-03-15T10:28:57.331488+00:00;ISS;1 25544U 98067A   25074.43677467  .00016448  00000-0  29511-3 0  9996;2 25544  51.6359  51.3690 0006420  24.1429 335.9860 15.50030647500627
2025-03-15T04:17:35.657952+00:00;ISS;1 25544U 98067A   25074.17888493  .00016842  00000-0  30206-3 0  9991;2 25544  51.6358  52.6470 0006442  23.0781 337.0496 15.50021799500580
2025-03-14T20:33:23.372064+00:00;ISS;1 25544U 98067A   25073.85652051  .00016840  00000-0  30216-3 0  9993;2 25544  51.6358  54.2440 0006407  21.9595 338.1668 15.50010161500535
2025-03-14T20:33:23.372064+00:00;ISS;1 25544U 98067A   25073.85652051  .00016840  00000-0  30216-3 0  9993;2 25544  51.6358  54.2440 0006407  21.9595 338.1668 15.50010161500535
2025-03-14T10:19:25.092192+00:00;ISS;1 25544U 98067A   25073.43015153  .00014809  00000-0  26698-3 0  9995;2 25544  51.6380  56.3526 0006396  22.4095 116.9845 15.49985662500462
2025-03-14T03:32:07.654848+00:00;ISS;1 25544U 98067A   25073.14731082  .00017389  00000-0  31200-3 0  9990;2 25544  51.6356  57.7581 0006471  19.1433 340.9798 15.49984547500427
2025-03-14T00:55:08.662080+00:00;ISS;1 25544U 98067A   25073.03829470  .00015656  00000-0  28182-3 0  9997;2 25544  51.6372  58.2958 0006679  17.3049  94.1100 15.49978000500402
2025-03-13T20:05:55.324896+00:00;ISS;1 25544U 98067A   25072.83744589  .00019110  00000-0  34210-3 0  9999;2 25544  51.6375  59.2900 0006689  17.4082  52.5523 15.49975822500374
2025-03-13T19:47:54.712320+00:00;ISS;1 25544U 98067A   25072.82493880  .00017009  00000-0  30552-3 0  9993;2 25544  51.6355  59.3554 0006431  18.1042 342.0174 15.49971522500379
2025-03-13T10:30:50.867136+00:00;ISS;1 25544U 98067A   25072.43808874  .00018974  00000-0  33994-3 0  9998;2 25544  51.6354  61.2721 0006420  16.6184 343.5014 15.49959635500318
2025-03-13T10:30:50.867136+00:00;ISS;1 25544U 98067A   25072.43808874  .00018974  00000-0  33994-3 0  9998;2 25544  51.6354  61.2721 0006420  16.6184 343.5014 15.49959635500318
2025-03-13T04:19:28.146432+00:00;ISS;1 25544U 98067A   25072.18018688  .00018976  00000-0  34009-3 0  9996;2 25544  51.6353  62.5500 0006422  15.6574 344.4612 15.49949950500278
2025-03-13T00:06:00.764928+00:00;ISS;1 25544U 98067A   25072.00417552  .00014432  00000-0  26081-3 0  9994;2 25544  51.6356  63.4195 0006568  15.5590  81.8021 15.49939018500246
2025-03-12T20:35:14.546400+00:00;ISS;1 25544U 98067A   25071.85780725  .00016892  00000-0  30385-3 0  9995;2 25544  51.6352  64.1471 0006423  14.4841 345.6331 15.49936208500225
2025-03-12T19:18:11.835360+00:00;ISS;1 25544U 98067A   25071.80430365  .00013297  00000-0  24104-3 0  9990;2 25544  51.6370  64.4073 0006410  15.4720  45.9140 15.49931341500219
2025-03-12T11:18:09.916704+00:00;ISS;1 25544U 98067A   25071.47094811  .00014495  00000-0  26208-3 0  9993;2 25544  51.6351  66.0638 0006419  13.0256 347.0898 15.49921961500167
2025-03-12T11:18:09.916704+00:00;ISS;1 25544U 98067A   25071.47094811  .00014495  00000-0  26208-3 0  9993;2 25544  51.6351  66.0638 0006419  13.0256 347.0898 15.49921961500167
2025-03-12T08:12:28.315296+00:00;ISS;1 25544U 98067A   25071.34199439  .00013876  00000-0  25129-3 0  9994;2 25544  51.6352  66.7028 0006423  12.5650 347.5498 15.49917383500147
2025-03-12T05:31:31.877184+00:00;ISS;1 25544U 98067A   25071.23023006  .00013274  00000-0  24077-3 0  9991;2 25544  51.6371  67.2508 0006387  13.3406  82.7568 15.49915510500128
2025-03-11T19:49:41.589120+00:00;ISS;1 25544U 98067A   25070.82617580  .00012602  00000-0  22911-3 0  9990;2 25544  51.6353  69.2581 0006391  10.5433 349.5688 15.49902436500068
2025-03-11T19:49:41.589120+00:00;ISS;1 25544U 98067A   25070.82617580  .00012602  00000-0  22911-3 0  9990;2 25544  51.6353  69.2581 0006391  10.5433 349.5688 15.49902436500068
2025-03-11T18:12:13.999968+00:00;ISS;1 25544U 98067A   25070.75849537  .00013340  00000-0  24202-3 0  9996;2 25544  51.6364  69.5920 0006501  10.8183 331.4150 15.49903475500044
2025-03-11T10:57:43.125696+00:00;ISS;1 25544U 98067A   25070.45674914  .00013398  00000-0  24313-3 0  9994;2 25544  51.6369  71.0836 0006338  10.6648  86.8244 15.49895111500003
2025-03-11T10:57:43.125696+00:00;ISS;1 25544U 98067A   25070.45674914  .00015056  00000-0  27212-3 0  9998;2 25544  51.6365  71.0872 0006403  10.0539  87.4368 15.49898291500001
2025-03-11T08:01:21.938880+00:00;ISS;1 25544U 98067A   25070.33428170  .00014805  00000-0  26777-3 0  9992;2 25544  51.6365  71.6941 0006390   9.7460 123.9698 15.49894071499985
2025-03-11T04:46:00.340320+00:00;ISS;1 25544U 98067A   25070.19861505  .00013846  00000-0  25100-3 0  9992;2 25544  51.6366  72.3628 0006481   9.3228  86.9266 15.49889236499969
2025-03-10T20:36:57.919680+00:00;ISS;1 25544U 98067A   25069.85900370  .00012030  00000-0  21929-3 0  9996;2 25544  51.6353  74.0496 0006400   7.1788 352.9291 15.49878056499912
2025-03-10T20:36:57.919680+00:00;ISS;1 25544U 98067A   25069.85900370  .00012030  00000-0  21929-3 0  9996;2 25544  51.6353  74.0496 0006400   7.1788 352.9291 15.49878056499912
2025-03-10T17:28:12.999936+00:00;ISS;1 25544U 98067A   25069.72792824  .00013306  00000-0  24166-3 0  9998;2 25544  51.6376  74.6940 0006707   7.6530 340.6253 15.49875231499887
2025-03-10T11:45:28.855584+00:00;ISS;1 25544U 98067A   25069.48991731  .00012244  00000-0  22315-3 0  9993;2 25544  51.6366  75.8722 0006264   7.6024  91.8047 15.49864464499852
2025-03-10T11:19:52.115808+00:00;ISS;1 25544U 98067A   25069.47213097  .00012081  00000-0  22026-3 0  9992;2 25544  51.6354  75.9661 0006383   5.5135 354.5923 15.49867219499857
2025-03-10T08:50:20.523840+00:00;ISS;1 25544U 98067A   25069.36829310  .00013854  00000-0  25135-3 0  9994;2 25544  51.6377  76.4770 0006719   6.4623 133.8926 15.49866033499836
2025-03-10T05:08:28.114656+00:00;ISS;1 25544U 98067A   25069.21421429  .00013404  00000-0  24350-3 0  9996;2 25544  51.6353  77.2439 0006428   4.6864 355.4183 15.49861289499818
2025-03-09T21:24:12.975840+00:00;ISS;1 25544U 98067A   25068.89181685  .00014826  00000-0  26852-3 0  9994;2 25544  51.6353  78.8409 0006401   3.2120 356.8909 15.49852573499764
2025-03-09T12:07:06.575808+00:00;ISS;1 25544U 98067A   25068.50493722  .00015276  00000-0  27652-3 0  9999;2 25544  51.6353  80.7573 0006389   1.6996 358.4013 15.49841516499709
2025-03-09T12:07:06.575808+00:00;ISS;1 25544U 98067A   25068.50493722  .00015276  00000-0  27652-3 0  9999;2 25544  51.6353  80.7573 0006389   1.6996 358.4013 15.49841516499709
2025-03-09T09:21:09.148608+00:00;ISS;1 25544U 98067A   25068.38968922  .00010660  00000-0  19558-3 0  9992;2 25544  51.6366  81.3254 0006344   1.9459  74.7103 15.49832014499682
